Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
44TzvSZLIkM7Y7MEnrvkIl,"2kCO8LXN1usaOPL3iEE28I","Stuck In The Middle","TV","Tai Verdes",2021-05-20,196133,62,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"modern indie pop,singer-songwriter pop",0.862,0.564,2,-6.566,1,0.0425,0.278,0,0.0935,0.836,119.952,4
6feiJqgHqeSvkGUzf11AYs,"4EPJlUEBy49EX1wuFOvtjK,1Cs0zKBU1kc0i8ypK3B9ai","Remember (with David Guetta)","Only Honest On The Weekend","Becky Hill,David Guetta",2021-08-27,161386,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop dance,pop house,uk dance,uk pop,big room,dance pop,edm,pop",0.626,0.864,8,-3.12,1,0.0378,0.0682,0,0.087,0.555,123.833,4
4X5f3vT8MRuXF68pfjNte5,"13ubrt8QOOCPljQ2FL1Kca,3TVXtAsR1Inumwj472S9r4,17lzZA2AlOHwCwFALHttmp,2YZyLoL8N0Wb9xBt1NhZWg","F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","LONG.LIVE.A$AP (Deluxe Version)","A$AP Rocky,Drake,2 Chainz,Kendrick Lamar",2013,233786,78,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"east coast hip hop,hip hop,rap,trap,canadian hip hop,canadian pop,pop rap,atl hip hop,southern hip hop,conscious hip hop,west coast rap",0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,4
5xvUgoVED1F4mBu8FL0HaW,"4VhL8KLjVso4vLfOLVViTb","Ready or Not","Hello My Name Is...","Bridgit Mendler",2012-01-01,200946,73,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,post-teen pop",0.715,0.872,2,-3.835,1,0.0509,0.00351,0.0000384,0.107,0.748,93.043,4
51pshtuYkgUQnt5huMPbKL,"4LLpKhyESsyAXpc4laK94U","The Spins","K.I.D.S.","Mac Miller",2010-08-13,195873,13,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"hip hop,pittsburgh rap,pop rap,rap",0.794,0.766,9,-3.894,0,0.0377,0.0135,0,0.0785,0.55,127.007,4
6QQ6tpANltNBHOs9jAH80i,"5na90kKZ8PtoApQLrGPdVy","Symphony","Symphony","Prison Beach Club",2022-10-21,244921,13,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.812,0.692,11,-10.364,0,0.0699,0.136,0.0000269,0.216,0.912,141.101,4
4DaSl2BM6nXKIpEzxdvSSK,"2ZyAZFLPaS9v88JaP4yfhm","Dumb","Dumb","Jade Bates",2022-07-15,194727,14,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.696,0.542,9,-5.023,1,0.0424,0.193,0.000054,0.249,0.422,110.055,4
1SN1vSPsr4V4tIUTR3s8YW,"1HBjj22wzbscIZ9sEb5dyf,2zzpznMuhKlKlqh1ma7Sms","Fast Car","Blue","Jonas Blue,Dakota",2018-11-09,212424,77,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,pop dance,tropical house,uk dance",0.672,0.578,9,-6.621,1,0.0569,0.469,0,0.312,0.548,113.945,4
5s7xgzXtmY4gMjeSlgisjy,"1IueXOQyABrMOprrzwQJWN","Easy Love","Brighter Days","Sigala",2018-09-28,229813,66,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,edm,pop dance,uk dance,uk pop",0.68,0.942,9,-4.208,1,0.0631,0.175,0.0013,0.117,0.647,123.976,4
3MOECVkNshqHYTPt5DZcdN,"6VD4UEUPvtsemqD3mmTqCR,7bXgB6jMjp9ATFy66eO08Z","Five More Hours","Good Evening","Deorro,Chris Brown",2017-03-31,211975,73,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dutch house,edm,electro house,melbourne bounce,melbourne bounce international,pop dance,progressive electro house,pop rap,r&b,rap",0.699,0.883,5,-3.226,0,0.219,0.0288,0,0.817,0.499,127.961,4
3nNqmaZvoRqVV8RUOP9CCt,"5nki7yRhxgM509M5ADlN1p,4EPJlUEBy49EX1wuFOvtjK","Gecko (Overdrive)","Gecko (Overdrive)","Oliver Heldens,Becky Hill",2014-05-17,165440,57,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dutch house,edm,electro house,future house,house,pop dance,progressive electro house,progressive house,pop house,uk dance,uk pop",0.609,0.885,0,-5.469,1,0.0642,0.00521,0.0000115,0.336,0.76,124.959,4
2aPTvyE09vUCRwVvj0I8WK,"13ubrt8QOOCPljQ2FL1Kca","Sundress","Sundress","A$AP Rocky",2018-11-20,158205,80,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"east coast hip hop,hip hop,rap,trap",0.721,0.707,6,-6.364,1,0.0595,0.181,0.00000368,0.143,0.743,125.005,4
1K2a8QcaPTDTZ1e4M0s8gQ,"0XDfNJsQy7B3q0GfsMHSkp","Tandtråd","Tandtråd","Tjuvjakt",2013-01-25,242320,61,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"swedish pop,swedish pop rap",0.744,0.857,11,-5.315,0,0.233,0.148,0,0.0897,0.843,137.809,4
4GITtbZtRCQXhWLMXrWXHt,"53XhwfbYqKCa1cC15pYq2q","Roots","Roots","Imagine Dragons",2015-08-27,174506,67,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"modern rock,pop,rock",0.637,0.887,7,-5.444,0,0.227,0.707,0.00188,0.326,0.596,157.759,4
15JINEqzVMv3SvJTAXAKED,"7dGJo4pcD2V6oG8kP0tJRR,5pKCCKE2ajJHZ9KAiaK11H","Love The Way You Lie","Recovery","Eminem,Rihanna",2010-06-18,263373,86,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"detroit hip hop,hip hop,rap,barbadian pop,pop,urban contemporary",0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,4
4j3GWI86JvSaF0BLdmgcfF,"73sIBHcqh3Z3NyqHKZ7FOL","Summertime Magic","Summer Pack","Childish Gambino",2018-07-11,213600,64,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"atl hip hop,hip hop,rap",0.76,0.579,0,-7.374,1,0.0567,0.0127,0.00344,0.106,0.129,100.011,4
5unjCay0kUjuej5ebn4nS4,"2RdwBSPQiwcmiDo9kixcl8,0Y5tJX1MQlPlqiwlOH1tJY","Down In Atlanta","Down In Atlanta","Pharrell Williams,Travis Scott",2022-11-18,164041,70,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop,hip hop,rap,slap house",0.851,0.819,7,-5.173,1,0.212,0.337,0.000153,0.0658,0.903,83.154,3
6vECYJHxYmm3Ydt3fF01pE,"1hzfo8twXdOegF3xireCYs","Stolen Dance","Sadnecessary","Milky Chance",2014-06-20,313684,20,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"german pop,modern rock",0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,4
5XeFesFbtLpXzIVDNQP22n,"7Ln80lUS6He07XvHI8qqHH","I Wanna Be Yours","AM","Arctic Monkeys",2013-09-09,183956,95,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
5Z3GHaZ6ec9bsiI5BenrbY,"6LuN9FCkKOj5PcnpouEgny","Young Dumb & Broke","American Teen","Khalid",2017-04-27,202546,82,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,pop r&b",0.799,0.539,1,-6.351,1,0.0421,0.199,0.0000166,0.165,0.394,136.948,4
213x4gsFDm04hSqIUkg88w,"53XhwfbYqKCa1cC15pYq2q","On Top Of The World","Night Visions","Imagine Dragons",2012-09-04,192280,80,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"modern rock,pop,rock",0.631,0.924,0,-5.589,1,0.146,0.0841,0.00000359,0.084,0.755,100.045,4
6Z8R6UsFuGXGtiIxiD8ISb,"4gwpcMTbLWtBUlOijbVpuu","Safe And Sound","In A Tidal Wave Of Mystery (Deluxe Edition)","Capital Cities",2013,192789,85,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"metropopolis,modern rock",0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5
5rgy6ghBq1eRApCkeUdJXf,"5nCi3BB41mBaMH9gfr6Su0,6ueGR6SWhUJfvEhqkvMsVs","We Are Young (feat. Janelle Monáe)","Some Nights","fun.,Janelle Monáe",2012-02-14,250626,80,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"baroque pop,metropopolis,afrofuturism,alternative r&b,atl hip hop,neo soul,r&b",0.378,0.638,10,-5.576,1,0.075,0.02,0.0000766,0.0849,0.735,184.086,4
086myS9r57YsLbJpU0TgK9,"7Ln80lUS6He07XvHI8qqHH","Why'd You Only Call Me When You're High?","AM","Arctic Monkeys",2013-09-09,161123,90,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.691,0.631,2,-6.478,1,0.0368,0.0483,0.0000113,0.104,0.8,92.004,4
5FVd6KXrgO9B3JPmC8OPst,"7Ln80lUS6He07XvHI8qqHH","Do I Wanna Know?","AM","Arctic Monkeys",2013-09-09,272394,90,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
6i0V12jOa3mr6uu4WYhUBr,"3YQKmKGau1PzlVlkL1iodx","Heathens","Heathens","Twenty One Pilots",2016-06-16,195920,86,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"modern rock,pop,pov: indie,rock",0.732,0.396,4,-9.348,0,0.0286,0.0841,0.0000358,0.105,0.548,90.024,4
3Pzh926pXggbMe2ZpXyMV7,"26T3LtbuGT1Fu9m0eRq5X3","Ain't No Rest for the Wicked","Cage The Elephant (Expanded Edition)","Cage The Elephant",2009-03-24,175493,76,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"modern alternative rock,modern rock,pov: indie,punk blues,rock",0.636,0.849,0,-7.075,1,0.106,0.0438,0,0.372,0.917,156.036,4
0BxE4FqsDD1Ot4YuBXwAPp,"7Ln80lUS6He07XvHI8qqHH","505","Favourite Worst Nightmare","Arctic Monkeys",2007-04-22,253586,87,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.526,0.866,0,-5.822,1,0.0568,0.00287,0.0000778,0.0945,0.248,140.266,4
7DfFc7a6Rwfi3YQMRbDMau,"2h93pZq0e7k5yf4dywlkpM","Thinkin Bout You","channel ORANGE","Frank Ocean",2012-07-10,200746,84,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"lgbtq+ hip hop,neo soul",0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,4
6Y3WvyUG9iE5bQYg38SPtQ,"1XkoF8ryArs86LZvFOkbyr","Be Without You - Kendu Mix","The Breakthrough","Mary J. Blige",2005-01-01,246333,70,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,hip pop,neo soul,r&b,urban contemporary",0.726,0.7,2,-5.881,0,0.0998,0.0717,0,0.262,0.673,146.559,4
4LxjagX6D8MxMaoTmqpQ8Y,"21E3waRsmPlU7jZsS13rcj","Mad","Year Of The Gentleman","Ne-Yo",2008-01-01,254533,62,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop,r&b,urban contemporary",0.731,0.644,0,-5.348,1,0.0343,0.665,0,0.11,0.691,129.94,4
45Egmo7icyopuzJN0oMEdk,"6LuN9FCkKOj5PcnpouEgny,2cWZOOzeOm4WmBJRnD5R7I","Love Lies (with Normani)","Love Lies (with Normani)","Khalid,Normani",2018-02-14,201707,77,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,pop r&b,r&b",0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,4
10aWGOqSDBqvNzJ9NeKDbK,"21E3waRsmPlU7jZsS13rcj","Sexy Love","In My Own Words","Ne-Yo",2006-01-01,220853,73,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop,r&b,urban contemporary",0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02,4
0O45fw2L5vsWpdsOdXwNAR,"31TPClRtHm23RisEBtV3X7,5Y5TRrQiqgUO4S36tzjIRZ","SexyBack (feat. Timbaland)","FutureSex/LoveSounds","Justin Timberlake,Timbaland",2006-09-12,242733,81,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop,pop rap",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,4
4GSDkZt7GcmzBWmsMcpaVO,"4FcZfItjVIsfO9TynErl7X,71Dhj822M1LGpuryPIV2KO","Dancing In The Moonlight (feat. NEIMY)","Dancing In The Moonlight (feat. NEIMY)","Jubël,NEIMY",2018-06-22,164009,77,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"swedish pop,scandipop,tropical house",0.659,0.615,11,-5.865,0,0.0644,0.27,0,0.187,0.193,119.843,4
0fsEFwLSJTSHSawhe864Cp,"53XhwfbYqKCa1cC15pYq2q,3836OTICMPjhTMMcpPw4EC","Shots - Broiler Remix","Smoke + Mirrors (Deluxe)","Imagine Dragons,Broiler",2015-05-18,191000,74,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"modern rock,pop,rock,nordic house,norwegian hip hop,norwegian pop,russelater",0.735,0.784,11,-7.128,0,0.0332,0.449,0.154,0.105,0.582,120.012,4
3xKsf9qdS1CyvXSMEid6g8,"2h93pZq0e7k5yf4dywlkpM","Pink + White","Blonde","Frank Ocean",2016-08-20,184516,91,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"lgbtq+ hip hop,neo soul",0.545,0.545,9,-7.362,1,0.107,0.667,0.0000548,0.417,0.549,159.94,3
3jHdKaLCkuNEkWcLVmQPCX,"4V8LLVI7PbaPR0K2TGSxFF","BEST INTEREST","BEST INTEREST","Tyler, The Creator",2020-01-25,127921,81,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"hip hop,rap",0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,3
44l9nnCVvOQBbWG6tDViKl,"25u4wHJWxCA9vO0CzxAbK7,02kJSzxNuaWGqwubyUba0Z","Share That Love (feat. G-Eazy)","Share That Love (feat. G-Eazy)","Lukas Graham,G-Eazy",2020-08-21,172398,57,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"danish pop,scandipop,indie pop rap,oakland hip hop,pop rap,rap",0.715,0.658,11,-4.304,0,0.106,0.162,0,0.0742,0.795,158.024,4
7Lf7oSEVdzZqTA0kEDSlS5,"31TPClRtHm23RisEBtV3X7","Cry Me a River","Justified","Justin Timberlake",2002-11-04,288333,78,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop",0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898,4
1wkGTsSqUhvvXgi0yX9haQ,"2iojnBLj0qIMiKPvVhLnsH,0YWxKQj2Go9CGHCp77UOyy","Say Aah (feat. Fabolous)","Ready","Trey Songz,Fabolous",2009-08-31,207546,56,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,r&b,southern hip hop,trap,urban contemporary,gangster rap,hip hop,pop rap,rap",0.724,0.87,1,-3.614,0,0.113,0.00453,0,0.833,0.81,93.01,4
1tkMs9wDPknQ3ZHcKDw1ES,"3aQeKQSyrW4qWr35idm0cy,23LbwefIODbyGdRbAz3urj","Buy U a Drank (Shawty Snappin') (feat. Yung Joc)","Epiphany (Expanded Edition)","T-Pain,Yung Joc",2007-06-05,227960,78,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,gangster rap,hip hop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary,atl hip hop,crunk,dirty south rap",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,4
26XUAwGZqQEyy8Ubhtj4kq,"085pc2PYOi8bGKj0PNjekA,5YGY8feqx7naU7z4HrwZM6,6vXTefBL93Dj5IqAWq6OTv,137W8MRPWKqSmrBGDBFSop,0YinUQ50QDB7ZxSCLyQ40k","Feelin' Myself","#willpower","will.i.am,Miley Cyrus,French Montana,Wiz Khalifa,Mustard",2013-01-01,253546,61,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop,hip hop,pop rap,rap,southern hip hop,trap,pittsburgh rap,cali rap",0.859,0.533,6,-8.59,0,0.156,0.0293,0,0.138,0.514,96.453,4
4dASQiO1Eoo3RJvt74FtXB,"55Aa2cqylxrFIXC767Z865,137W8MRPWKqSmrBGDBFSop,53XhwfbYqKCa1cC15pYq2q,3NPpFNZtSTHheNBaWC82rB,4xRYI6VqpkE3UwrDrAZL8L,7c0XG5cIJTrrAgEC3ULPiq","Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne,Wiz Khalifa,Imagine Dragons,X Ambassadors,Logic,Ty Dolla $ign",2016-06-24,243490,77,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"hip hop,new orleans rap,pop rap,rap,trap,pittsburgh rap,southern hip hop,modern rock,pop,rock,modern alternative rock,stomp pop,conscious hip hop,r&b,trap soul",0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,4
1XGmzt0PVuFgQYYnV2It7A,"04gDigrS5kc9YWfZHwBETP,137W8MRPWKqSmrBGDBFSop","Payphone","Overexposed Track By Track","Maroon 5,Wiz Khalifa",2012-01-01,231173,86,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap",0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,4
2qiYw6eNM2rwv2vgtzH5o5,"5ujrA1eZLDHR7yQ6FZa2qA","Regular Touch","Perennial","Vera Blue",2017-07-21,208146,53,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"australian indie,australian pop",0.62,0.56,8,-7.841,0,0.129,0.156,0.0000111,0.118,0.483,93.917,4
1Cv1YLb4q0RzL6pybtaMLo,"4ETSs924pXMzjIeD6E9b4u","Sunday Best","Where the Light Is","Surfaces",2019-01-06,158571,67,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"bedroom soul",0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,4
5x1RPNP8Uydtz23MR0T2UG,"0N5xjvZDyBf8kGuYCBJNJz","Sunrise","Sunrise","Jako Diaz",2020-02-14,229850,16,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"chill house",0.696,0.701,7,-9.277,0,0.041,0.593,0.749,0.105,0.491,117.99,4
3GosZi8HGbuk1sKu6Ticey,"3dBpGX6fuWAYxWhDspbVbQ","Lavish","Lavish","Carly Gibert",2020-11-13,210614,33,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.532,0.805,11,-3.577,1,0.0916,0.16,0,0.214,0.415,88.894,4
34MJ07N9Bhu6iKPaxSVnCT,"6S2OmqARrzebs0tKUEyXyp","Neon Lights","Demi","Demi Lovato",2013-01-01,233173,63,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,post-teen pop",0.631,0.819,9,-4.24,1,0.122,0.0767,0,0.1,0.733,125.928,4
1Jj6MF0xDOMA3Ut2Z368Bx,"2BTZIqw0ntH9MvilQ3ewNY","Time After Time","She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition)","Cyndi Lauper",2014-03-28,243066,72,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,new wave pop,permanent wave,soft rock",0.724,0.436,0,-9.321,1,0.0282,0.576,0.00000119,0.0908,0.324,130.439,4
5dNfHmqgr128gMY2tc5CeJ,"2mxe0TnaNL039ysAj51xPQ","Ignition - Remix","Chocolate Factory","R. Kelly",2003,186066,70,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"",0.795,0.523,1,-7.165,1,0.0423,0.061,0,0.0914,0.855,133.024,4
1G7DcLzPnopdZjLkev0K4e,"6vWDO969PvNqNYHIOW5v0m","Irreplaceable","B'Day","Beyoncé",2006-09-04,227666,68,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop,r&b",0.576,0.697,10,-4.192,1,0.326,0.0286,0.00000115,0.167,0.501,175.906,4
53Za5vyGc1x7GxgJVRjRKc,"3MCjwjfIor5FkK3h639qkW,6mQfAAqZGBzIfrmlZCeaYT","Ain't Nobody","Stompin' At The Savoy","Rufus,Chaka Khan",1983,285253,68,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"classic soul,disco,funk,motown,p funk,post-disco,quiet storm,soul,southern soul,neo soul",0.825,0.811,10,-9.226,0,0.0524,0.258,0.000276,0.132,0.789,104.28,4
5BsJy4UDoQXqdgcyWqWQw2,"3gMaNLQm7D9MornNILzdSl","I Call It Love","Coming Home","Lionel Richie",2006-01-01,198426,56,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"disco,soft rock",0.681,0.753,8,-4.082,1,0.107,0.459,0,0.114,0.578,91.993,4
1prZ0pr6XoRCxcrC3MCL0M,"08GQAI4eElDnROBrJRGE0X","Everywhere","Greatest Hits","Fleetwood Mac",1988-11-21,222733,70,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"album rock,classic rock,rock,soft rock,yacht rock",0.69,0.54,4,-10.516,1,0.0317,0.218,0.00657,0.115,0.764,114.846,4
7I6DceMT3utDOHjcYCbrr4,"0z4gvV4rjIZ9wHck67ucSV","Don't Matter","Konvicted","Akon",2006-01-01,293053,76,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop",0.798,0.443,2,-6.062,1,0.0403,0.244,0,0.326,0.354,125.232,4
5F7IJrXD6Fa3EmqoYE0gU4,"7bXgB6jMjp9ATFy66eO08Z","Say Goodbye","Chris Brown (Expanded Edition)","Chris Brown",2005,289760,70,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"pop rap,r&b,rap",0.8,0.502,1,-6.062,1,0.0371,0.00167,0,0.0784,0.388,115.091,4
4tS8xQfyPGc7f4lJ1JP6BX,"49iKbKGqgn8OESkW5WduX0,3J9tQvcK0bY3CcVcgRELxH","A Whole New World (Aladdin's Theme)","Passion","Peabo Bryson,Regina Belle",1993-01-31,243493,62,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"quiet storm,contemporary r&b,r&b,urban contemporary",0.516,0.32,2,-10.487,1,0.0303,0.627,0,0.144,0.131,107.894,4
4BoYjqmRxY6HSuljdLgoRU,"0GWCNkPi54upO9WLlwjAHd","All Over Again","Elevate","Big Time Rush",2011,217613,50,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"boy band,pop,post-teen pop",0.653,0.855,2,-5.745,1,0.0382,0.0411,0,0.0818,0.531,121.999,4
4cluDES4hQEUhmXj6TXkSo,"4AK6F7OLvEQ5QYCBNiQWHq","What Makes You Beautiful","Up All Night","One Direction",2012-05-25,199986,86,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"boy band,pop,post-teen pop,talent show",0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4
3LYpOXGpnSAHycs2YBKMEx,"0GWCNkPi54upO9WLlwjAHd","Til I Forget About You","BTR","Big Time Rush",2011-04-18,237840,51,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"boy band,pop,post-teen pop",0.57,0.865,5,-3.656,1,0.0477,0.00575,0,0.157,0.529,122.02,4
6ebkx7Q5tTxrCxKq4GYj0Y,"0jnsk9HBra6NMjO2oANoPY,1Cs0zKBU1kc0i8ypK3B9ai","Club Can't Handle Me (feat. David Guetta)","Only One Flo (Part 1)","Flo Rida,David Guetta",2010-11-24,234560,80,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,miami hip hop,pop,pop rap,big room,edm,pop dance",0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,4
0WtDGnWL2KrMCk0mI1Gpwz,"73sIBHcqh3Z3NyqHKZ7FOL","Redbone","Awaken, My Love!","Childish Gambino",2016-12-02,326933,85,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"atl hip hop,hip hop,rap",0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,4
7ymgyEY9FFb4CvEdcDTcdd,"6pNpb0Hcy98NRr1e8Vhxss","One Day","One Day","Alan Murin",2022-02-02,173661,0,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"czsk hip hop",0.842,0.648,6,-4.914,0,0.0471,0.322,0,0.165,0.879,101.985,4
6cx06DFPPHchuUAcTxznu9,"6DgP9otnZw5z6daOntINxp,7uMh23xWiuR7zsNkuNcm2G","Head & Heart (feat. MNEK)","Head & Heart (feat. MNEK)","Joel Corry,MNEK",2020-07-03,166028,79,spotify:user:9hjs0wc0ej2iyigebuugtjwwk,2023-11-21T11:02:23Z,"dance pop,pop dance,uk dance,house,uk contemporary r&b,uk pop",0.734,0.874,8,-3.158,1,0.0662,0.168,0.0000114,0.0489,0.905,122.953,4
